Date,User_ID,Session_Duration,Traffic_Source,Device,Added_to_Cart,Purchased,Rating
2023-09-26,6378,585,Organic,Desktop,No,No,2
2023-09-27,5330,1551,Referral,Tablet,Yes,Yes,3
2023-09-27,5569,1463,Social Media,Mobile,No,No,
2023-09-27,6057,1073,Direct,Mobile,Yes,No,4
2023-09-28,2641,60,Direct,Desktop,Yes,No,4
2023-09-29,8492,1395,Paid,Desktop,No,No,5
2023-09-29,6578,184,Paid,Tablet,No,Yes,2
2023-09-29,8032,61,Direct,Mobile,No,Yes,5
2023-09-29,1238,1549,Direct,Tablet,No,No,4
2023-09-30,3514,1112,Organic,Desktop,No,No,5
2023-09-30,4424,1731,Referral,Tablet,No,No,2
2023-09-30,7330,834,Referral,Tablet,No,No,4
2023-09-30,8420,1446,Organic,Mobile,Yes,No,5
2023-10-01,1693,250,Direct,Tablet,Yes,Yes,4
2023-10-01,3158,822,Social Media,Mobile,Yes,No,4
2023-10-01,3329,526,Referral,Desktop,No,No,1
2023-10-01,6084,973,Direct,Tablet,Yes,No,3
2023-10-01,7993,520,Referral,Mobile,No,No,4
2023-10-01,7121,38,Organic,Desktop,No,Yes,5
2023-10-01,1874,863,Social Media,Desktop,No,No,1
2023-10-02,7481,388,Organic,Tablet,No,No,5
2023-10-02,4416,293,Direct,Tablet,Yes,No,1
2023-10-02,1889,268,Organic,Desktop,No,No,4
2023-10-02,2189,1200,Paid,Mobile,No,No,4
2023-10-02,5942,1394,Paid,Tablet,No,No,3
2023-10-03,3883,1604,Direct,Desktop,Yes,No,3
2023-10-03,5566,784,Paid,Desktop,No,No,4
2023-10-03,7096,662,Social Media,Mobile,No,No,5
2023-10-04,9911,247,Referral,Desktop,No,Yes,
2023-10-04,8147,596,Social Media,Desktop,No,No,4
2023-10-04,4650,785,Direct,Desktop,Yes,No,
2023-10-05,1144,951,Direct,Tablet,No,No,2
2023-10-05,2067,292,Paid,Desktop,Yes,No,2
2023-10-06,4957,690,Social Media,Tablet,Yes,No,2
2023-10-06,7452,1316,Referral,Tablet,Yes,Yes,3
2023-10-06,9708,373,Paid,Mobile,No,Yes,4
2023-10-06,9904,1017,Referral,Desktop,No,Yes,1
2023-10-06,3709,1512,Organic,Mobile,Yes,No,5
2023-10-07,1889,727,Referral,Mobile,No,No,
2023-10-07,4645,1652,Paid,Tablet,No,No,4
2023-10-07,7973,733,Social Media,Mobile,Yes,No,3
2023-10-08,1154,1096,Social Media,Mobile,Yes,No,2
2023-10-08,4766,1119,Organic,Mobile,Yes,Yes,3
2023-10-08,4114,630,Paid,Mobile,No,No,2
2023-10-08,4815,761,Paid,Mobile,No,Yes,2
2023-10-08,4406,204,Paid,Tablet,Yes,No,3
2023-10-08,5814,578,Organic,Desktop,No,No,4
2023-10-08,3463,1227,Social Media,Desktop,Yes,Yes,4
2023-10-08,1801,755,Paid,Tablet,Yes,No,4
2023-10-09,1240,1607,Referral,Desktop,No,No,5
2023-10-09,4777,579,Direct,Tablet,No,No,1
2023-10-09,1148,1458,Referral,Desktop,Yes,No,3
2023-10-10,3155,424,Organic,Mobile,Yes,No,1
2023-10-10,6692,427,Direct,Desktop,Yes,No,4
2023-10-10,6988,788,Direct,Desktop,No,No,4
2023-10-11,1489,209,Direct,Desktop,Yes,No,5
2023-10-11,6691,392,Social Media,Desktop,Yes,Yes,3
2023-10-11,3630,641,Referral,Desktop,No,No,5
2023-10-11,9370,1314,Social Media,Mobile,No,Yes,1
2023-10-11,9676,1431,Paid,Mobile,Yes,No,3
2023-10-11,9945,509,Paid,Tablet,Yes,Yes,4
2023-10-11,4391,967,Direct,Tablet,Yes,No,3
2023-10-12,7222,316,Referral,Mobile,No,Yes,3
2023-10-12,2142,1328,Social Media,Tablet,Yes,No,
2023-10-12,9834,141,Organic,Desktop,No,No,4
2023-10-12,1212,136,Direct,Mobile,No,No,2
2023-10-12,7078,1530,Paid,Tablet,No,Yes,3
2023-10-13,8287,673,Organic,Mobile,No,No,2
2023-10-13,1958,700,Referral,Mobile,Yes,Yes,3
2023-10-14,5690,872,Direct,Tablet,No,No,1
2023-10-14,5687,977,Direct,Desktop,No,No,5
2023-10-15,6913,334,Social Media,Tablet,Yes,No,2
2023-10-15,9446,1533,Direct,Mobile,No,No,5
2023-10-15,2245,1123,Referral,Mobile,Yes,No,4
2023-10-15,6767,1413,Social Media,Tablet,No,No,
2023-10-15,3651,1759,Paid,Desktop,No,No,5
2023-10-15,2892,541,Social Media,Desktop,Yes,No,5
2023-10-16,2203,1751,Organic,Tablet,No,No,3
2023-10-16,7386,892,Referral,Desktop,Yes,No,5
2023-10-16,1988,524,Referral,Mobile,No,No,5
2023-10-16,3721,793,Paid,Tablet,Yes,No,3
2023-10-17,3810,1246,Social Media,Mobile,No,Yes,5
2023-10-17,4621,1495,Organic,Tablet,Yes,No,5
2023-10-18,8971,1792,Organic,Mobile,No,No,3
2023-10-18,6660,349,Paid,Mobile,Yes,No,4
2023-10-18,2007,1146,Direct,Tablet,Yes,No,
2023-10-18,2172,1113,Social Media,Tablet,Yes,No,4
2023-10-19,2774,866,Organic,Desktop,No,No,2
2023-10-19,3428,1021,Organic,Tablet,No,No,2
2023-10-19,1471,1074,Organic,Desktop,Yes,Yes,3
2023-10-19,5185,1104,Direct,Mobile,Yes,Yes,4
2023-10-19,2831,657,Paid,Mobile,No,No,2
2023-10-20,5975,883,Referral,Mobile,No,No,5
2023-10-20,7854,1208,Paid,Desktop,Yes,No,3
2023-10-20,2041,1367,Paid,Desktop,No,Yes,1
2023-10-20,7635,998,Social Media,Desktop,Yes,No,3
2023-10-20,4326,1410,Social Media,Mobile,Yes,No,1
2023-10-21,6664,1571,Paid,Tablet,Yes,Yes,2
2023-10-21,4849,1013,Paid,Tablet,Yes,Yes,1
2023-10-21,2115,317,Organic,Mobile,No,No,4
2023-10-21,2212,1283,Organic,Tablet,Yes,No,4
2023-10-22,6783,933,Referral,Desktop,Yes,No,2
2023-10-22,1906,703,Social Media,Tablet,Yes,No,2
2023-10-22,5414,138,Organic,Mobile,No,No,5
2023-10-22,2249,992,Referral,Tablet,Yes,Yes,1
2023-10-22,4237,793,Direct,Desktop,Yes,No,4
2023-10-23,9372,1717,Social Media,Desktop,No,No,2
2023-10-23,5076,163,Organic,Tablet,No,Yes,1
2023-10-23,3441,720,Referral,Tablet,No,No,5
2023-10-23,1916,626,Referral,Desktop,No,No,5
2023-10-23,4816,556,Social Media,Desktop,No,No,1
2023-10-23,6008,299,Organic,Desktop,No,No,4
2023-10-23,6565,1729,Direct,Mobile,No,No,4
2023-10-23,3750,281,Direct,Tablet,Yes,No,
2023-10-23,6193,1444,Social Media,Mobile,Yes,No,1
2023-10-23,7794,799,Referral,Mobile,Yes,No,3
2023-10-23,1325,120,Direct,Desktop,No,Yes,5
2023-10-24,3418,1003,Direct,Desktop,Yes,Yes,4
2023-10-24,9050,1016,Social Media,Tablet,Yes,No,2
2023-10-24,5260,762,Social Media,Desktop,No,No,3
2023-10-24,8399,1448,Referral,Mobile,Yes,No,1
2023-10-24,9261,780,Paid,Mobile,No,No,4
2023-10-24,6285,422,Direct,Desktop,No,No,4
2023-10-24,4621,1096,Organic,Mobile,No,No,5
2023-10-24,2214,457,Organic,Desktop,No,No,3
2023-10-24,4992,1740,Social Media,Mobile,Yes,No,4
2023-10-24,3243,618,Direct,Mobile,No,Yes,5
2023-10-24,9118,1527,Social Media,Mobile,Yes,No,1
2023-10-25,6906,960,Referral,Tablet,Yes,Yes,2
2023-10-25,4695,1091,Direct,Tablet,No,Yes,5
2023-10-25,2394,1655,Paid,Mobile,No,Yes,5
2023-10-25,8072,1487,Organic,Mobile,No,Yes,4
2023-10-25,3293,535,Direct,Mobile,Yes,Yes,5
2023-10-25,4676,1774,Social Media,Tablet,Yes,No,2
2023-10-25,1508,504,Organic,Tablet,No,No,2
2023-10-26,8013,1586,Paid,Desktop,No,No,1
2023-10-26,4406,1451,Social Media,Desktop,No,No,2
2023-10-26,9828,411,Referral,Desktop,No,No,4
2023-10-26,3413,613,Paid,Tablet,No,Yes,5
2023-10-26,9861,86,Referral,Mobile,No,No,2
2023-10-26,8292,1560,Paid,Tablet,No,No,2
2023-10-27,1709,1762,Social Media,Mobile,No,No,4
2023-10-27,3459,1214,Referral,Tablet,Yes,Yes,4
2023-10-27,3972,1199,Social Media,Desktop,No,No,4
2023-10-27,8838,1498,Direct,Mobile,Yes,No,3
2023-10-28,5372,1575,Paid,Desktop,No,No,2
2023-10-28,5551,1085,Organic,Mobile,No,No,3
2023-10-28,8645,855,Direct,Tablet,No,No,4
2023-10-28,3770,571,Paid,Desktop,Yes,Yes,3
2023-10-28,3922,1123,Referral,Mobile,Yes,No,2
2023-10-29,7000,1575,Organic,Tablet,Yes,No,4
2023-10-29,2467,1390,Organic,Mobile,No,No,4
2023-10-29,6799,222,Social Media,Tablet,Yes,No,4
2023-10-30,8127,1392,Social Media,Tablet,Yes,No,4
2023-10-30,2868,620,Social Media,Desktop,Yes,No,4
2023-10-30,6008,271,Social Media,Tablet,No,No,2
2023-10-30,7007,1136,Paid,Mobile,No,No,4
2023-10-31,3775,654,Referral,Mobile,No,Yes,4
2023-10-31,4870,757,Direct,Tablet,No,No,5
2023-10-31,7028,273,Paid,Desktop,No,No,4
2023-11-01,7853,409,Social Media,Desktop,No,No,5
2023-11-01,4385,1597,Referral,Desktop,No,No,
2023-11-01,2325,902,Social Media,Desktop,No,No,2
2023-11-01,3217,1466,Social Media,Mobile,No,No,2
2023-11-01,9809,1475,Social Media,Tablet,Yes,No,4
2023-11-02,3083,1159,Referral,Tablet,No,No,4
2023-11-03,9427,1221,Direct,Desktop,Yes,No,1
2023-11-03,5458,1411,Social Media,Desktop,No,No,
2023-11-03,6790,240,Organic,Mobile,No,No,4
2023-11-03,8572,1377,Social Media,Tablet,Yes,No,5
2023-11-03,1490,881,Social Media,Tablet,Yes,No,2
2023-11-03,5811,265,Paid,Tablet,No,No,4
2023-11-03,5784,368,Direct,Tablet,Yes,No,3
2023-11-03,1989,1118,Social Media,Tablet,Yes,No,1
2023-11-04,3166,94,Direct,Mobile,Yes,No,
2023-11-04,1555,1217,Organic,Desktop,No,Yes,2
2023-11-04,6062,1026,Paid,Tablet,Yes,No,4
2023-11-04,5323,278,Direct,Desktop,Yes,No,4
2023-11-05,4883,187,Referral,Mobile,No,Yes,4
2023-11-05,1246,690,Paid,Tablet,No,No,5
2023-11-05,6897,284,Direct,Mobile,No,Yes,3
2023-11-05,9118,1553,Paid,Tablet,Yes,No,1
2023-11-05,4088,803,Social Media,Tablet,Yes,No,3
2023-11-05,2387,828,Paid,Tablet,No,No,1
2023-11-05,6229,1297,Organic,Desktop,No,No,3
2023-11-06,9159,1309,Organic,Desktop,No,No,3
2023-11-06,1636,1581,Direct,Desktop,No,No,5
2023-11-06,1726,1519,Direct,Tablet,No,Yes,4
2023-11-07,3415,1038,Referral,Desktop,No,No,4
2023-11-07,9371,781,Organic,Tablet,Yes,No,4
2023-11-07,4885,1558,Organic,Tablet,Yes,No,3
2023-11-07,6255,866,Paid,Desktop,Yes,No,2
2023-11-08,8952,437,Organic,Mobile,No,No,1
2023-11-09,4612,1128,Paid,Desktop,Yes,No,4
2023-11-09,3892,300,Organic,Tablet,Yes,No,4
2023-11-09,9495,1269,Organic,Desktop,No,No,3
2023-11-10,8036,1477,Paid,Mobile,No,Yes,4
2023-11-10,4631,1133,Referral,Mobile,No,No,
2023-11-10,2232,1251,Organic,Mobile,No,No,1
2023-11-11,6956,1556,Organic,Desktop,No,No,4
2023-11-11,1419,315,Social Media,Mobile,No,No,5
2023-11-11,5503,1530,Social Media,Desktop,Yes,No,4
2023-11-11,2885,1033,Referral,Desktop,No,No,3
2023-11-12,2868,177,Organic,Desktop,Yes,No,3
2023-11-12,2495,293,Paid,Mobile,No,Yes,
2023-11-12,6040,563,Social Media,Tablet,Yes,No,1
2023-11-12,4773,1089,Paid,Mobile,No,No,3
2023-11-13,2220,1304,Referral,Mobile,No,No,5
2023-11-13,7726,673,Organic,Mobile,No,No,5
2023-11-13,9167,42,Referral,Mobile,Yes,No,5
2023-11-13,5144,1004,Referral,Mobile,Yes,No,3
2023-11-13,2049,163,Direct,Mobile,Yes,No,2
2023-11-14,6065,859,Referral,Desktop,No,No,
2023-11-14,7305,30,Paid,Tablet,No,Yes,3
2023-11-14,1603,678,Referral,Tablet,Yes,No,5
2023-11-15,7678,622,Social Media,Mobile,No,No,4
2023-11-15,5321,1182,Referral,Tablet,Yes,No,5
2023-11-16,8311,1100,Organic,Mobile,No,No,
2023-11-16,2689,670,Referral,Tablet,No,No,5
2023-11-16,4030,1619,Paid,Tablet,Yes,No,3
2023-11-16,7860,207,Direct,Tablet,No,No,3
2023-11-16,7413,1221,Paid,Mobile,Yes,No,3
2023-11-16,9303,1260,Social Media,Desktop,Yes,No,1
2023-11-16,9102,1315,Paid,Tablet,No,No,
2023-11-16,1124,545,Referral,Mobile,No,No,5
2023-11-16,7701,1619,Social Media,Tablet,No,No,2
2023-11-16,1818,300,Paid,Tablet,Yes,No,5
2023-11-16,7127,1715,Referral,Mobile,No,No,5
2023-11-17,2309,396,Social Media,Tablet,No,No,5
2023-11-17,6680,298,Referral,Desktop,Yes,No,
2023-11-17,4718,129,Referral,Desktop,No,No,4
2023-11-17,8370,874,Organic,Desktop,Yes,Yes,3
2023-11-17,9071,309,Organic,Desktop,Yes,No,4
2023-11-18,7694,1067,Paid,Mobile,No,No,3
2023-11-18,8465,1515,Organic,Desktop,No,No,3
2023-11-18,1792,1711,Referral,Mobile,No,Yes,5
2023-11-18,9106,1636,Direct,Mobile,No,Yes,2
2023-11-19,7199,1745,Referral,Desktop,Yes,No,
2023-11-19,9907,819,Direct,Tablet,Yes,No,
2023-11-19,7010,124,Social Media,Mobile,Yes,No,5
2023-11-19,3538,842,Paid,Mobile,No,No,4
2023-11-19,3486,1438,Direct,Tablet,Yes,No,4
2023-11-19,6615,100,Direct,Mobile,No,No,1
2023-11-19,2716,667,Referral,Tablet,Yes,Yes,1
2023-11-20,9652,1390,Social Media,Desktop,Yes,No,4
2023-11-20,7368,945,Organic,Desktop,Yes,No,3
2023-11-20,5200,864,Organic,Mobile,Yes,No,
2023-11-21,4876,298,Referral,Desktop,No,No,4
2023-11-21,2100,300,Referral,Tablet,Yes,No,3
2023-11-21,7654,1429,Direct,Tablet,Yes,No,5
2023-11-21,8859,1026,Social Media,Tablet,Yes,No,4
2023-11-21,4190,1199,Organic,Desktop,Yes,No,4
2023-11-21,7131,1630,Referral,Mobile,Yes,No,2
2023-11-21,2417,132,Organic,Tablet,No,Yes,1
2023-11-21,2680,1518,Direct,Tablet,Yes,No,
2023-11-22,6977,161,Organic,Desktop,Yes,No,1
2023-11-22,3506,323,Social Media,Tablet,No,No,3
2023-11-22,9084,45,Social Media,Mobile,No,No,4
2023-11-22,8482,1236,Referral,Desktop,No,No,4
2023-11-23,5200,417,Direct,Mobile,No,Yes,3
2023-11-23,7567,1281,Social Media,Mobile,No,Yes,3
2023-11-23,7194,197,Referral,Mobile,Yes,No,5
2023-11-24,7749,1674,Referral,Desktop,No,No,4
2023-11-24,6672,1714,Social Media,Desktop,No,No,2
2023-11-24,8642,540,Direct,Tablet,No,No,2
2023-11-24,8131,1692,Referral,Desktop,No,No,4
2023-11-24,4513,890,Paid,Tablet,No,No,5
2023-11-25,6896,1270,Social Media,Desktop,No,No,3
2023-11-25,1025,1076,Direct,Desktop,No,No,3
2023-11-25,8254,1339,Paid,Desktop,Yes,No,4
2023-11-25,1324,1490,Paid,Tablet,No,No,5
2023-11-26,8171,1079,Social Media,Desktop,No,No,5
2023-11-26,1012,171,Organic,Tablet,No,No,5
2023-11-26,1493,540,Organic,Tablet,No,No,4
2023-11-26,7038,708,Organic,Desktop,Yes,No,1
2023-11-27,5019,953,Paid,Mobile,Yes,No,3
2023-11-27,7861,1722,Organic,Tablet,No,No,4
2023-11-27,4770,1222,Paid,Tablet,No,No,1
2023-11-28,4083,1290,Direct,Tablet,No,No,4
2023-11-28,8226,793,Direct,Tablet,No,No,4
2023-11-29,2308,594,Paid,Tablet,Yes,No,3
2023-11-29,6311,627,Direct,Mobile,No,No,
2023-11-29,8329,1546,Direct,Desktop,No,No,5
2023-11-29,8939,256,Organic,Desktop,No,No,4
2023-11-29,3637,1321,Social Media,Desktop,No,Yes,
2023-11-29,8258,851,Referral,Desktop,No,Yes,2
2023-11-29,7597,560,Referral,Desktop,No,Yes,4
2023-11-30,1551,309,Organic,Desktop,Yes,No,1
2023-11-30,4928,1140,Organic,Desktop,Yes,No,1
2023-11-30,7680,1303,Social Media,Mobile,No,No,4
2023-11-30,3397,428,Paid,Desktop,Yes,No,5
2023-11-30,2369,361,Social Media,Desktop,Yes,No,5
2023-11-30,5078,1104,Referral,Desktop,Yes,No,3
2023-11-30,7727,1774,Organic,Tablet,No,No,1
2023-12-01,9788,1407,Direct,Desktop,Yes,Yes,
2023-12-01,7398,1610,Organic,Desktop,Yes,Yes,
2023-12-01,7986,1469,Organic,Tablet,No,No,1
2023-12-01,1229,637,Paid,Tablet,No,No,
2023-12-01,2631,620,Direct,Mobile,No,No,4
2023-12-01,3521,1063,Direct,Tablet,No,No,4
2023-12-01,7906,925,Organic,Desktop,Yes,No,3
2023-12-01,4192,635,Organic,Desktop,No,No,2
2023-12-01,9578,1583,Paid,Tablet,No,Yes,4
2023-12-01,2341,866,Organic,Desktop,Yes,No,5
2023-12-02,8382,1066,Organic,Mobile,No,No,4
2023-12-02,5701,1400,Referral,Tablet,Yes,No,2
2023-12-02,9634,1675,Direct,Mobile,Yes,No,2
2023-12-03,6444,423,Paid,Tablet,No,No,4
2023-12-03,3024,1302,Paid,Mobile,Yes,No,5
2023-12-03,9638,1343,Organic,Tablet,Yes,No,1
2023-12-03,5311,1475,Referral,Tablet,Yes,Yes,4
2023-12-03,6289,147,Organic,Tablet,No,No,2
2023-12-03,1415,63,Social Media,Tablet,Yes,No,3
2023-12-04,9218,1769,Paid,Desktop,No,No,2
2023-12-04,3107,239,Social Media,Desktop,Yes,Yes,5
2023-12-04,1604,1267,Direct,Tablet,No,No,5
2023-12-04,5493,958,Organic,Tablet,Yes,Yes,1
2023-12-04,4160,1580,Organic,Desktop,No,Yes,5
2023-12-04,9401,915,Social Media,Mobile,Yes,Yes,5
2023-12-05,5611,550,Social Media,Tablet,No,No,4
2023-12-05,6958,1296,Referral,Desktop,Yes,No,3
2023-12-05,3886,1203,Referral,Desktop,No,No,3
2023-12-05,4215,1037,Paid,Desktop,No,No,3
2023-12-05,9314,1105,Direct,Tablet,No,No,3
2023-12-05,1939,1465,Direct,Mobile,Yes,No,2
2023-12-06,4022,324,Paid,Desktop,No,Yes,4
2023-12-06,9055,950,Direct,Desktop,No,No,4
2023-12-06,8926,1721,Organic,Desktop,No,No,
2023-12-07,2620,1445,Referral,Tablet,Yes,No,3
2023-12-08,2406,1752,Social Media,Mobile,No,No,1
2023-12-08,9880,1169,Paid,Mobile,No,No,4
2023-12-09,6246,744,Organic,Tablet,Yes,No,5
2023-12-09,7336,616,Paid,Mobile,No,Yes,2
2023-12-10,8795,56,Referral,Mobile,No,No,3
2023-12-10,3060,1578,Referral,Desktop,No,No,4
2023-12-10,7857,984,Organic,Tablet,No,No,4
2023-12-10,5799,1745,Organic,Desktop,Yes,No,2
2023-12-10,1048,301,Direct,Mobile,Yes,No,3
2023-12-10,3747,1239,Organic,Mobile,Yes,No,5
2023-12-10,7391,1020,Organic,Mobile,Yes,No,
2023-12-10,5277,94,Direct,Tablet,Yes,No,2
2023-12-11,1798,194,Organic,Mobile,No,No,1
2023-12-11,8281,1214,Social Media,Tablet,No,Yes,4
2023-12-11,7169,1301,Organic,Mobile,No,No,5
2023-12-11,9240,665,Organic,Desktop,No,No,5
2023-12-11,7214,1056,Direct,Tablet,Yes,No,4
2023-12-11,4081,1528,Organic,Tablet,Yes,No,2
2023-12-11,9488,503,Referral,Mobile,Yes,No,2
2023-12-12,7123,1580,Paid,Tablet,Yes,No,
2023-12-12,8169,333,Direct,Tablet,No,No,2
2023-12-12,9444,934,Social Media,Desktop,Yes,No,3
2023-12-13,3024,1252,Organic,Tablet,No,No,5
2023-12-13,4850,1750,Organic,Desktop,No,No,4
2023-12-14,4549,136,Direct,Mobile,Yes,No,2
2023-12-14,8872,474,Organic,Mobile,Yes,No,3
2023-12-15,9378,1289,Organic,Desktop,No,No,4
2023-12-15,1437,692,Social Media,Desktop,No,No,2
2023-12-15,1565,569,Referral,Mobile,No,No,4
2023-12-15,3415,1605,Direct,Tablet,Yes,No,5
2023-12-15,9177,257,Referral,Desktop,No,Yes,
2023-12-15,1694,597,Organic,Tablet,No,No,5
2023-12-15,6616,871,Paid,Tablet,No,No,3
2023-12-15,7782,250,Social Media,Desktop,No,No,4
2023-12-15,4727,313,Direct,Desktop,No,No,
2023-12-15,9547,1343,Direct,Desktop,No,No,
2023-12-16,2800,1577,Social Media,Tablet,Yes,No,
2023-12-16,1889,710,Paid,Desktop,Yes,Yes,3
2023-12-16,4392,1484,Paid,Tablet,No,Yes,3
2023-12-16,1555,1616,Referral,Tablet,No,No,4
2023-12-17,4737,624,Organic,Mobile,No,No,3
2023-12-17,6796,176,Paid,Desktop,No,Yes,1
2023-12-17,9741,926,Organic,Tablet,No,No,4
2023-12-17,7766,512,Social Media,Mobile,No,No,3
2023-12-17,6403,840,Organic,Desktop,Yes,No,1
2023-12-18,4660,191,Organic,Tablet,Yes,No,3
2023-12-18,8257,1421,Paid,Tablet,Yes,No,4
2023-12-18,1267,1089,Organic,Desktop,No,No,3
2023-12-19,5175,1713,Social Media,Tablet,No,No,
2023-12-19,1642,152,Organic,Desktop,No,No,4
2023-12-19,4257,494,Social Media,Desktop,No,Yes,3
2023-12-19,4466,730,Direct,Desktop,No,No,4
2023-12-19,6679,572,Paid,Mobile,Yes,No,5
2023-12-20,4443,58,Direct,Tablet,No,Yes,5
2023-12-20,1756,1157,Organic,Tablet,Yes,No,2
2023-12-21,9074,1329,Social Media,Desktop,No,No,5
2023-12-21,3757,125,Direct,Mobile,No,No,2
2023-12-21,8012,336,Social Media,Tablet,No,No,3
2023-12-21,2509,344,Direct,Desktop,Yes,No,3
2023-12-21,2278,670,Referral,Mobile,No,No,5
2023-12-21,6664,1737,Referral,Desktop,No,No,4
2023-12-21,3800,1393,Direct,Desktop,No,No,2
2023-12-21,8795,160,Social Media,Tablet,No,No,5
2023-12-22,5181,739,Referral,Desktop,Yes,No,5
2023-12-22,1148,641,Paid,Tablet,No,No,2
2023-12-22,2892,1507,Direct,Mobile,Yes,No,4
2023-12-22,6876,1438,Organic,Tablet,No,No,3
2023-12-22,6791,584,Referral,Desktop,No,No,3
2023-12-23,9910,1247,Organic,Tablet,Yes,No,2
2023-12-23,1938,530,Referral,Desktop,Yes,Yes,5
2023-12-23,8979,859,Referral,Tablet,Yes,Yes,1
2023-12-24,3711,584,Paid,Tablet,Yes,No,4
2023-12-24,8959,330,Paid,Mobile,No,No,5
2023-12-25,3492,1672,Direct,Mobile,Yes,No,4
2023-12-25,7522,32,Paid,Mobile,No,Yes,4
2023-12-26,2894,1643,Paid,Mobile,Yes,Yes,5
2023-12-26,9215,1522,Organic,Mobile,No,No,4
2023-12-26,6816,938,Direct,Desktop,No,No,1
2023-12-26,4771,1772,Direct,Tablet,No,No,3
2023-12-26,4201,599,Organic,Mobile,Yes,No,4
2023-12-27,6529,1005,Organic,Tablet,No,No,3
2023-12-27,7042,964,Paid,Desktop,Yes,No,3
2023-12-27,1734,1481,Paid,Desktop,Yes,No,5
2023-12-27,2812,820,Social Media,Desktop,Yes,No,4
2023-12-27,9011,1702,Referral,Mobile,No,No,1
2023-12-27,5581,1410,Direct,Mobile,Yes,No,2
2023-12-27,7967,840,Organic,Desktop,No,No,5
2023-12-27,9762,1722,Organic,Tablet,No,No,2
2023-12-27,5298,802,Referral,Mobile,Yes,No,3
2023-12-27,3273,464,Social Media,Mobile,No,No,1
2023-12-27,2196,218,Referral,Desktop,No,Yes,3
2023-12-27,4495,1015,Referral,Mobile,Yes,No,3
2023-12-28,6231,1130,Direct,Tablet,Yes,No,
2023-12-28,9655,60,Social Media,Mobile,Yes,Yes,4
2023-12-28,8141,619,Organic,Tablet,Yes,No,3
2023-12-28,3779,35,Direct,Tablet,Yes,No,5
2023-12-28,3130,1643,Referral,Mobile,Yes,Yes,5
2023-12-28,8630,384,Paid,Tablet,Yes,Yes,5
2023-12-28,2203,139,Referral,Mobile,No,Yes,5
2023-12-28,2996,907,Direct,Desktop,No,Yes,5
2023-12-29,3865,1395,Referral,Tablet,No,No,1
2023-12-29,9959,1741,Paid,Desktop,No,No,3
2023-12-29,8953,1122,Organic,Mobile,Yes,No,3
2023-12-30,3107,242,Direct,Mobile,Yes,No,4
2023-12-30,1080,1362,Referral,Mobile,Yes,No,4
2023-12-30,8961,1785,Social Media,Tablet,Yes,No,4
2023-12-30,3838,1026,Paid,Mobile,No,No,4
2023-12-30,8933,796,Social Media,Desktop,No,No,4
2023-12-31,2133,1470,Organic,Mobile,Yes,No,3
2023-12-31,1957,91,Organic,Tablet,No,Yes,3
2023-12-31,1839,770,Paid,Tablet,No,No,3
2023-12-31,6840,1618,Direct,Desktop,Yes,Yes,5
2024-01-01,1847,1124,Organic,Desktop,No,No,4
2024-01-01,5886,43,Paid,Tablet,No,No,
2024-01-01,3808,1667,Organic,Tablet,No,No,2
2024-01-02,7520,1246,Referral,Mobile,No,No,3
2024-01-02,8993,1226,Social Media,Desktop,Yes,Yes,
2024-01-02,9044,1550,Paid,Tablet,Yes,No,
2024-01-02,8887,252,Direct,Desktop,Yes,No,4
2024-01-02,6423,487,Social Media,Tablet,No,No,
2024-01-02,9613,1656,Paid,Desktop,Yes,Yes,2
2024-01-02,5829,696,Organic,Tablet,Yes,No,4
2024-01-02,4891,1373,Social Media,Desktop,No,No,
2024-01-03,2785,1512,Organic,Mobile,No,No,2
2024-01-03,1011,823,Organic,Desktop,Yes,No,4
2024-01-03,3963,1476,Referral,Mobile,No,Yes,5
2024-01-03,9160,1268,Paid,Tablet,No,No,3
2024-01-03,7233,185,Direct,Tablet,Yes,No,4
2024-01-04,8630,832,Organic,Mobile,No,No,2
2024-01-04,3076,610,Paid,Tablet,Yes,Yes,4
2024-01-05,4235,1555,Direct,Mobile,No,No,3
2024-01-05,2660,913,Referral,Mobile,Yes,No,2
2024-01-05,5300,1435,Social Media,Tablet,Yes,No,3
2024-01-05,9787,244,Direct,Tablet,Yes,No,5
2024-01-06,9399,1331,Organic,Desktop,No,No,1
2024-01-06,1755,1559,Organic,Desktop,Yes,No,5
2024-01-06,6538,656,Referral,Desktop,Yes,Yes,2
2024-01-06,8641,509,Direct,Tablet,No,No,2
2024-01-06,3803,1671,Paid,Desktop,Yes,Yes,4
2024-01-07,8385,1387,Paid,Tablet,No,Yes,2
2024-01-07,1117,1276,Referral,Mobile,Yes,No,5
2024-01-08,7960,663,Social Media,Desktop,No,No,2
2024-01-08,5675,823,Organic,Desktop,Yes,No,3
2024-01-08,2233,1226,Social Media,Desktop,No,No,2
2024-01-08,7213,1509,Organic,Tablet,Yes,Yes,2
2024-01-08,1064,803,Social Media,Tablet,Yes,Yes,
2024-01-09,6918,907,Direct,Desktop,No,No,4
2024-01-09,9118,1504,Referral,Mobile,Yes,Yes,4
2024-01-09,2477,1477,Direct,Tablet,No,No,2
2024-01-09,2715,456,Referral,Mobile,Yes,No,1
2024-01-09,2620,1326,Social Media,Desktop,Yes,Yes,
2024-01-10,1544,830,Organic,Mobile,No,No,4
2024-01-10,8773,206,Social Media,Desktop,Yes,No,4
2024-01-10,9493,461,Referral,Tablet,No,Yes,3
